player_id,player_name,dob,country,continent,numero_gol_subiti
182640,Gregory Coupet,31/12/1972,France,Europe,6
69324,Franco Tancredi,10/01/1955,Italy,Europe,6
53370,Edward Madejski,11/08/1914,Poland,Europe,6
157556,Neil Sullivan,24/02/1970,Scotland,Europe,6
56714,Trols Rasmussen,07/04/1961,Denmark,Europe,6
48705,Jimmy Douglas,12/01/1898,USA,North America,6
253614,Adel Nefzi,16/03/1974,Tunisia,Africa,6
179814,Sammy Adjei,01/09/1980,Ghana,Africa,6
174379,Hermidio Barrantes,02/09/1964,Costa Rica,North America,6
170639,Brian Baloyi,16/03/1974,South Africa,Africa,6
47812,Bobby Clark,26/09/1945,Scotland,Europe,6
181187,Paulo Sergio,24/07/1954,Brazil,South America,6
69850,Guenter Bernard,04/11/1939,Germany FR,Europe,6
252193,Ante Covic,13/06/1975,Australia,Oceania,6
174663,Kim Poong Jo,01/10/1961,Korea Republic,Asia,6
46218,Barbosa,27/03/1921,Brazil,South America,6
182319,Mo Heng Tan,28/02/1913,Dutch East Indies,Asia,6
59772,Waldir Peres,02/01/1951,Brazil,South America,6
111322,Norberto Scoponi,13/01/1961,Argentina,South America,6
47913,Gabelo Conejo,01/01/1960,Costa Rica,North America,6
174568,Andy Goram,13/04/1964,Scotland,Europe,6
4299,Kossi Agassa,02/07/1978,Togo,Africa,6
46068,Jassem Bahman,15/02/1958,Kuwait,Asia,6
58899,Alex Thepot,30/07/1906,France,Europe,6
52246,Imre Kiss,10/08/1957,Hungary,Europe,6
46683,Jimmy Blyth,02/02/1955,Scotland,Europe,6
252712,Tomislav Ivkovic,11/08/1960,Yugoslavia,Europe,6
55745,Abdellah Ouriaghli,01/01/1943,Morocco,Africa,6
169703,Erick Lonnis,09/09/1965,Costa Rica,North America,6
213172,Vahid Talebloo,26/05/1982,Iran,Asia,6
154059,Zeljko Kalac,16/12/1972,Australia,Oceania,6
184419,Tomislav Butina,30/03/1974,Croatia,Europe,6
183560,Lester Morgan,02/05/1976,Costa Rica,North America,6
50088,Jose Gonzales Ganoza,10/07/1954,Peru,South America,6
69342,Philippe Bergeroo,13/01/1954,France,Europe,6
59426,Adriaan Van Male,07/10/1910,Netherlands,Europe,6
48653,Bretislav Dolejsi,29/09/1928,Czechoslovakia,Europe,6
51079,Adolphe Hug,23/09/1923,Switzerland,Europe,6
170855,Jonathan Gould,18/07/1968,Scotland,Europe,6
45608,Sven Andersson,06/10/1963,Sweden,Europe,6
179048,Stipe Pletikosa,08/01/1979,Croatia,Europe,6
50955,Lars Hogh,14/01/1959,Denmark,Europe,6
51936,Allal Ben Kassou,01/01/1941,Morocco,Africa,6
60196,Tommy Younger,10/04/1930,Scotland,Europe,6
160350,Joel Bats,04/01/1957,France,Europe,6
175413,Pepe Reina,31/08/1982,Spain,Europe,6
191172,Timo Hildebrand,05/04/1979,Germany,Europe,6
153943,German Burgos,16/04/1969,Argentina,South America,6
183012,George Owu,07/07/1982,Ghana,Africa,6
77904,Julen Lopetegui,28/08/1966,Spain,Europe,6
58185,Theo Snelders,07/12/1963,Netherlands,Europe,6
63566,Roberto Fernandez,09/07/1954,Paraguay,South America,6
189511,Zafer Ozgultekin,10/03/1975,Turkey,Asia,6
51086,Philip Hughes,19/11/1964,Northern Ireland,Europe,6
69493,Cestmir Patzel,02/12/1914,Czechoslovakia,Europe,6
69594,Gustavo Fernandez,16/02/1952,Uruguay,South America,6
174821,Fahrudin Omerovic,26/08/1961,Yugoslavia,Europe,6
44976,Adam Adam,23/09/1957,Kuwait,Asia,6
214308,Kodjovi Obilale,08/10/1984,Togo,Africa,6
174640,Jeong Gi Dong,13/05/1961,Korea Republic,Asia,6
182221,Walter Brom,14/02/1921,Poland,Europe,6
47990,Eugenio Corrodi,02/07/1922,Switzerland,Europe,6
50721,Mohamed Hazzaz,01/01/1945,Morocco,Africa,6
210455,Hassan Roudbarian,06/07/1978,Iran,Asia,6
189753,Kalidou Cissokho,14/12/1972,Senegal,Africa,6
53111,Sergio Livingstone,26/03/1920,Chile,South America,6
212418,Hamdi Kasraoui,18/01/1983,Tunisia,Africa,6
45327,Ahmed Al Tarabulsi,22/03/1947,Kuwait,Asia,6
56546,Ole Qvist,25/02/1950,Denmark,Europe,6
185639,Ebrahim Mirzapour,16/09/1978,Iran,Asia,6
63882,Manga,26/04/1937,Brazil,South America,6
46311,Jorge Battaglia,12/05/1960,Paraguay,South America,6
69338,Julian Coronel,23/10/1958,Paraguay,South America,6
135599,Ibrahim Al Helwa,18/08/1972,Saudi Arabia,Asia,6
95586,Rustu Recber,10/05/1973,Turkey,Asia,6
184048,Choi Eun Sung,05/04/1971,Korea Republic,Asia,6
52566,Zygmunt Kukla,21/01/1948,Poland,Europe,6
177724,Omer Catkic,15/10/1974,Turkey,Asia,6
179038,Julio Cesar,03/09/1979,Brazil,South America,6
44622,Miguel Segura,02/09/1963,Costa Rica,North America,6
153951,Pablo Cavallero,13/04/1974,Argentina,South America,6
46992,Bill Brown,08/10/1931,Scotland,Europe,6
43652,Paolo Conti,01/04/1950,Italy,Europe,6
57230,Albert Rust,10/10/1953,France,Europe,6
52106,Dmitri Kharin,16/08/1968,Russia,Europe,6
53446,Luis Maidana,24/02/1934,Uruguay,South America,6
54615,Piotr Mowlik,21/04/1951,Poland,Europe,5
69401,Samuel Zauber,01/01/1901,Romania,Europe,5
132866,Said Dghay,14/01/1964,Morocco,Africa,5
52746,Larbi El Hadi,27/05/1961,Algeria,Africa,5
189911,Pedro Contreras,07/01/1972,Spain,Europe,5
44981,Stere Adamache,17/08/1941,Romania,Europe,5
47436,Mahdi Cerbah,03/01/1953,Algeria,Africa,5
51778,Zygmunt Kalinowski,02/05/1949,Poland,Europe,5
57765,Frank Sechehaye,03/11/1907,Switzerland,Europe,5
155697,Drazen Ladic,01/01/1963,Croatia,Europe,5
170268,Marjan Mrmic,06/05/1965,Croatia,Europe,5
51280,Jose Iribar,01/03/1943,Spain,Europe,5
56783,Miguel Reina,21/01/1946,Spain,Europe,5
53421,Allan Maher,21/07/1950,Australia,Oceania,5
69349,Sergei Krakovsky,11/08/1960,Soviet Union,Asia,5
69699,Rudi Kargus,15/08/1952,Germany FR,Europe,5
48073,Juergen Croy,19/10/1946,German DR,Europe,5
69325,Hector Zelada,30/04/1957,Argentina,South America,5
69994,Veludo,07/08/1930,Brazil,South America,5
43986,Carlo Ceresoli,14/06/1910,Italy,Europe,5
188247,Hassen Bejaoui,14/02/1976,Tunisia,Africa,5
46542,Antonio Betancourt,13/03/1937,Spain,Europe,5
46468,Yacine Bentala,24/09/1955,Algeria,Africa,5
47315,Georges Carnus,13/08/1942,France,Europe,5
123077,Park Chul Woo,29/09/1965,Korea Republic,Asia,5
188249,Ahmed Jaouachi,13/07/1975,Tunisia,Africa,5
52738,Ion Lapusneanu,08/12/1908,Romania,Europe,5
69645,Jozsef Palinkas,01/01/1912,Hungary,Europe,5
93243,William Andem,14/06/1968,Cameroon,Africa,5
69995,Cabecao,23/08/1930,Brazil,South America,5
58366,Stefan Staikov,03/10/1949,Bulgaria,Europe,5
48652,Paul Dolan,16/04/1966,Canada,North America,5
177660,Quim,13/11/1975,Portugal,Europe,5
57085,Antonio Roma,13/07/1932,Argentina,South America,5
56781,Jack Reilly,27/08/1945,Australia,Oceania,5
179286,Gustavo Munua,27/01/1978,Uruguay,South America,5
56025,Anibal Paz,18/02/1918,Uruguay,South America,5
48732,Nasser Drid,22/01/1957,Algeria,Africa,5
174818,Aldo Olivieri,02/10/1910,Italy,Europe,5
46678,Wolfgang Blochwitz,08/02/1941,German DR,Europe,5
49613,Werner Friese,30/03/1946,German DR,Europe,5
46537,Jean Paul Bertrand Demanes,13/05/1952,France,Europe,5
77411,Frode Grodas,24/10/1964,Norway,Europe,5
167305,Thomas Myhre,16/10/1973,Norway,Europe,5
181182,Miguel Angel,24/12/1947,Spain,Europe,5
69602,Andrzej Fischer,15/01/1952,Poland,Europe,5
69700,Dieter Burdenski,26/11/1950,Germany FR,Europe,5
162188,Andre Arendse,27/06/1967,South Africa,Africa,5
174361,Raimond Aumann,12/10/1963,Germany FR,Europe,5
163350,Paulo Santos,11/12/1972,Portugal,Europe,5
177879,Christian Abbiati,08/07/1977,Italy,Europe,5
116025,Luca Bucci,13/03/1969,Italy,Europe,5
169478,Magnus Kihlstedt,29/02/1972,Sweden,Europe,5
170725,Mustapha El Chadili,14/02/1973,Morocco,Africa,5
69810,Walter Corbo,02/05/1949,Uruguay,South America,5
163713,Peter Paluch,17/02/1958,Czechoslovakia,Europe,5
50415,Sven Habermann,03/11/1961,Canada,North America,5
48737,Dominique Dropsy,09/12/1951,France,Europe,5
69610,Erwin Ballabio,20/10/1918,Switzerland,Europe,5
69844,Johnny Schuth,07/12/1941,France,Europe,5
56018,Dumitru Pavlovici,26/04/1912,Romania,Europe,5
44781,Adolfo Zeoli,02/05/1962,Uruguay,South America,5
159293,Driss Ben Zekri,31/12/1970,Morocco,Africa,5
187209,Calvin Marlin,20/04/1976,South Africa,Africa,5
52968,Tino Lettieri,27/09/1957,Canada,North America,5
69671,Mircea David,16/10/1914,Romania,Europe,5
92720,Khalil Azmi,23/08/1964,Morocco,Africa,5
189767,Federico Elduayen,25/06/1977,Uruguay,South America,5
189861,Ricardo,30/12/1971,Spain,Europe,5
57296,Robert Sadowsky,16/08/1914,Romania,Europe,5
111341,Jose Pazo,04/04/1964,Colombia,South America,5
50147,Rumen Goranov,17/03/1950,Bulgaria,Europe,5
195231,Jose Corona,26/01/1981,Mexico,North America,5
4373,Fabian Carini,26/12/1979,Uruguay,South America,5
56575,Necula Raducanu,10/05/1946,Romania,Europe,5
174768,Ludek Miklosko,09/12/1961,Czechoslovakia,Europe,5
170832,Espen Baardsen,07/12/1977,Norway,Europe,5
252261,Jan Stejskal,15/01/1962,Czechoslovakia,Europe,5
48133,Theo Custers,10/08/1950,Belgium,Europe,5
58712,Walter Taibo,07/03/1931,Uruguay,South America,5
53944,Colin Mc Donald,15/10/1930,England,Europe,5
69981,Eddie Hopkinson,29/10/1935,England,Europe,5
174863,Christian Piot,04/10/1947,Belgium,Europe,5
69304,Dave Beasant,20/03/1959,England,Europe,5
170724,Abdelkader El Brazi,05/11/1964,Morocco,Africa,5
59127,Jean-marie Trappeniers,13/01/1942,Belgium,Europe,5
54241,Jimmy Milisavljevic,15/04/1951,Australia,Oceania,5
77250,Luca Marchegiani,22/02/1966,Italy,Europe,5
48790,Jacques Duquesne,22/04/1940,Belgium,Europe,5
111362,Zakaria El Achraf,17/06/1966,Morocco,Africa,5
174848,Eduardo Pereira,21/03/1954,Uruguay,South America,5
45919,Marcel Aubour,17/06/1940,France,Europe,5
59389,Andre Van De Weyer,21/06/1909,Belgium,Europe,5
50158,Gheorghe Gornea,02/08/1944,Romania,Europe,5
182215,Jean De Bie,18/05/1892,Belgium,Europe,4
160968,Jaromir Blazek,29/12/1972,Czech Republic,Europe,4
181189,Victor Chanov,21/07/1959,Soviet Union,Asia,4
93421,Alloy Agu,12/07/1967,Nigeria,Africa,4
235273,Cristian Mora,26/08/1979,Ecuador,South America,4
184549,Daniel Viteri,12/12/1981,Ecuador,South America,4
216566,Damian Lanza,10/04/1982,Ecuador,South America,4
189197,Nelson,20/10/1975,Portugal,Europe,4
174604,Joop Hiele,25/12/1958,Netherlands,Europe,4
69575,Wolfgang Kleff,16/11/1946,Germany FR,Europe,4
49394,Herbert Feurer,14/01/1954,Austria,Europe,4
44706,Aleksandr Uvarov,13/01/1960,Soviet Union,Asia,4
183588,Marcos,04/08/1973,Brazil,South America,4
52026,Jack Kelsey,19/11/1929,Wales,Europe,4
214946,Antonin Kinsky,31/05/1975,Czech Republic,Europe,4
69629,Julien Darui,16/02/1916,France,Europe,4
177763,Kim Yongdae,11/10/1979,Korea Republic,Asia,4
48494,Laurent Di Lorto,01/01/1909,France,Europe,4
159480,Nima Nakisa,01/05/1975,Iran,Asia,4
76147,Dario Rojas,20/01/1960,Bolivia,South America,4
175350,Tomasz Kuszczak,20/03/1982,Poland,Europe,4
170736,Radhouane Salhi,18/12/1967,Tunisia,Africa,4
55932,Jorge Pardon,04/03/1905,Peru,South America,4
51058,Zdenek Hruska,25/07/1954,Czechoslovakia,Europe,4
59469,Marcelino Vargas,01/01/1921,Paraguay,South America,4
95589,Tim Flowers,03/02/1967,England,Europe,4
174806,Eduardo Nino,08/08/1967,Colombia,South America,4
69693,Ricardo La Volpe,06/02/1952,Argentina,South America,4
59343,Juan Valdivieso,06/05/1910,Peru,South America,4
69462,Eivar Widlund,01/01/1906,Sweden,Europe,4
210045,John Alvbage,10/08/1982,Sweden,Europe,4
44713,Hans Van Breukelen,04/10/1956,Netherlands,Europe,4
81751,Adrian Chavez,27/06/1962,Mexico,North America,4
97252,Ahmed Abedzadeh,25/05/1966,Iran,Asia,4
57242,Anders Rydberg,03/03/1903,Sweden,Europe,4
195417,Edwin Villafuerte,12/03/1979,Ecuador,South America,4
155002,Jose Cevallos,17/04/1971,Ecuador,South America,4
158768,Ivica Kralj,26/03/1973,Yugoslavia,Europe,4
178051,Aldo Bobadilla,20/04/1976,Paraguay,South America,4
186591,Kelvin Jack,29/04/1976,Trinidad and Tobago,North America,4
170815,Parviz Boromand,11/09/1972,Iran,Asia,4
60005,Franz Wohlfahrt,01/07/1964,Austria,Europe,4
180648,Shaka Hislop,22/02/1969,Trinidad and Tobago,North America,4
69821,Alex Stepney,18/09/1942,England,Europe,4
55436,Jose Ochotorena,16/01/1961,Spain,Europe,4
160197,Vitor Baia,15/10/1969,Portugal,Europe,4
77273,Felix Fernandez,11/01/1967,Mexico,North America,4
45041,Wilfred Agbonavbare,05/10/1966,Nigeria,Africa,4
216129,Artur Boruc,20/02/1980,Poland,Europe,4
57812,Stanislav Seman,08/08/1952,Czechoslovakia,Europe,4
170675,Jose Molina,08/08/1970,Spain,Europe,4
182126,Ken Jones,02/01/1936,Wales,Europe,4
4320,Clayton Ince,13/07/1972,Trinidad and Tobago,North America,4
174606,Rene Higuita,27/08/1966,Colombia,South America,4
155021,Giovanni Ibarra,08/09/1969,Ecuador,South America,4
47392,Francisco Castrejon,11/06/1947,Mexico,North America,4
69358,Damas,08/10/1947,Portugal,Europe,4
156049,Nobuyuki Kojima,17/01/1966,Japan,Asia,4
95133,Stanley Menzo,15/10/1963,Netherlands,Europe,4
153972,Carlos Roa,15/08/1969,Argentina,South America,4
45130,Ahmed Jassim,04/05/1960,Iraq,Asia,4
181328,Renato,05/12/1944,Brazil,South America,4
69516,Viacheslav Chanov,23/10/1951,Soviet Union,Asia,4
84494,Marcelo Torrico,11/01/1972,Bolivia,South America,4
154460,Carlos Trucco,11/08/1957,Bolivia,South America,4
159428,Wolfgang Knaller,09/10/1961,Austria,Europe,4
181101,Jorge Martins,22/08/1954,Portugal,Europe,4
58495,Karel Stromsik,12/04/1958,Czechoslovakia,Europe,4
178406,Petr Cech,20/05/1982,Czech Republic,Europe,4
178830,Ruslan Nigmatullin,07/10/1974,Russia,Europe,4
216931,Lukasz Fabianski,18/04/1985,Poland,Europe,4
162884,Alexander Filimonov,15/10/1973,Russia,Europe,4
174453,Fabian Cancelarich,30/12/1965,Argentina,South America,4
198087,Kamel Masoud,02/08/1914,Egypt,Africa,4
253195,Rami Shaaban,30/06/1975,Sweden,Europe,4
57435,Hammoudi Raad,20/04/1958,Iraq,Asia,4
63675,Bento,25/06/1948,Portugal,Europe,4
47380,Luciano Castellini,12/12/1945,Italy,Europe,4
93554,Choukri El Ouaer,15/08/1966,Tunisia,Africa,4
69574,Norbert Nigbur,08/05/1948,Germany FR,Europe,4
69968,Gerald Vearncombe,28/03/1934,Wales,Europe,4
51476,Insayaf Abdulfattah,02/02/1951,Iraq,Asia,4
171473,Simon Gopane,26/12/1970,South Africa,Africa,3
174675,Otto Konrad,01/11/1964,Austria,Europe,3
69491,Leo Halle,26/01/1906,Netherlands,Europe,3
69531,Robert Defosse,16/06/1909,France,Europe,3
47995,Roberto Cortes,02/02/1905,Chile,South America,3
46078,Gary Bailey,09/08/1958,England,Europe,3
166398,Gheorghe Liliac,22/04/1959,Romania,Europe,3
181186,Jimmy Steward,09/12/1946,Honduras,North America,3
57298,Salvador Sadurni,03/04/1941,Spain,Europe,3
46133,Enrique Ballestrero,18/01/1905,Uruguay,South America,3
59673,Itzhak Vissoker,18/09/1944,Israel,Asia,3
54627,Srdjan Mrkusic,26/05/1915,Yugoslavia,Europe,3
69985,Branko Kralj,10/03/1924,Yugoslavia,Europe,3
59388,Gejus Van Der Meulen,23/01/1903,Netherlands,Europe,3
162141,Paul Evans,28/12/1973,South Africa,Africa,3
93398,Ibrahim Shorunmu,16/10/1967,Nigeria,Africa,3
44013,Giampiero Combi,20/11/1902,Italy,Europe,3
174583,Bryan Gunn,22/12/1963,Scotland,Europe,3
174353,Jose Araquistain,04/03/1937,Spain,Europe,3
77481,Dumitru Stangaciu,09/08/1964,Romania,Europe,3
69638,Robert Braet,11/02/1912,Belgium,Europe,3
69303,Angel Comizzo,27/04/1962,Argentina,South America,3
56049,Pedrosa,08/07/1913,Brazil,South America,3
50523,Yechiel Hameiri,20/08/1949,Israel,Asia,3
54333,Jan Moller,17/09/1953,Sweden,Europe,3
44774,Ricardo Zamora,21/01/1901,Spain,Europe,3
59133,Eddy Treijtel,28/05/1946,Netherlands,Europe,3
54994,Jose Nazar,07/09/1953,Honduras,North America,3
69557,Germano,14/03/1911,Brazil,South America,3
48426,Modesto Denis,01/01/1901,Paraguay,South America,3
69988,Cesar Ruminski,13/06/1924,France,Europe,3
69443,Giuseppe Cavanna,18/11/1905,Italy,Europe,3
193986,Leonardo Franco,20/05/1977,Argentina,South America,3
155823,Shay Given,20/04/1976,Republic of Ireland,Europe,3
49606,Hector Freschi,22/05/1911,Argentina,South America,3
177754,Hitoshi Sogahata,02/08/1979,Japan,Asia,3
198016,Pedro Benitez,12/01/1901,Paraguay,South America,3
153929,Roberto Abbondanzieri,19/08/1972,Argentina,South America,3
69740,Giuseppe Casari,10/04/1922,Italy,Europe,3
57772,Carmelo,06/12/1930,Spain,Europe,3
174855,Gerald Peyton,20/05/1956,Republic of Ireland,Europe,3
154198,Philippe Vande Walle,22/12/1961,Belgium,Europe,3
55268,Yair Nosovski,29/06/1937,Israel,Asia,3
69366,Andre Tassin,23/02/1902,France,Europe,3
45837,Julio Cesar Arzu,05/06/1954,Honduras,North America,3
174720,Silviu Lung,09/09/1956,Romania,Europe,3
171227,Gilmar Rinaldi,13/01/1959,Brazil,South America,3
54536,Giuseppe Moro,16/01/1921,Italy,Europe,3
69409,Miguel Cappuccini,05/01/1904,Uruguay,South America,3
48668,Rogelio Dominguez,09/03/1931,Argentina,South America,3
200129,Oscar Ustari,03/07/1986,Argentina,South America,3
47079,Karel Burkert,01/12/1909,Czechoslovakia,Europe,3
154713,Miguel Calero,14/04/1971,Colombia,South America,3
92709,Zetti,10/01/1965,Brazil,South America,3
69570,Niek Michel,30/09/1912,Netherlands,Europe,3
55236,Juan Nogues,28/03/1909,Spain,Europe,3
178305,Joe Didulica,14/10/1977,Croatia,Europe,3
69847,Javier Vargas,22/11/1941,Mexico,North America,3
179105,Dean Kiely,10/10/1970,Republic of Ireland,Europe,3
182021,Mickael Landreau,14/05/1979,France,Europe,3
177708,Ulrich Rame,19/09/1972,France,Europe,3
44627,Lucidio Sentimenti,01/07/1920,Italy,Europe,3
54917,Mokhtar Naili,03/09/1953,Tunisia,Africa,2
210179,Marco Amelia,02/04/1982,Italy,Europe,2
56215,Ronny Pettersson,26/04/1940,Sweden,Europe,2
56471,Ivan Pudar,16/08/1961,Yugoslavia,Europe,2
69876,Roberto Anzolin,18/04/1938,Italy,Europe,2
50096,Miguel Angel,24/12/1947,Spain,Europe,2
44680,Stefano Tacconi,13/05/1957,Italy,Europe,2
207356,Badou Zaki,02/04/1959,Morocco,Africa,2
51585,Henry Johansen,21/07/1904,Norway,Europe,2
57015,Ignacio Rodriguez,12/06/1956,Mexico,North America,2
214963,Paul Robinson,15/10/1979,England,Europe,2
155974,Angelo Peruzzi,16/02/1970,Italy,Europe,2
95456,Bernard Lama,07/04/1963,France,Europe,2
50917,Salaheddine Hmied,01/09/1961,Morocco,Africa,2
59370,Leopoldo Vallejos,16/07/1944,Chile,South America,2
69877,Pierluigi Pizzaballa,14/09/1939,Italy,Europe,2
44682,Ayman Taher,07/01/1966,Egypt,Africa,2
157137,Danilo Aceval,15/09/1975,Paraguay,South America,2
184623,Ahmed Shobeir,28/09/1961,Egypt,Africa,2
55885,Dragan Pantelic,09/12/1951,Yugoslavia,Europe,2
60387,William Zombory,11/01/1906,Romania,Europe,2
238645,Derlis Gomez,02/11/1972,Paraguay,South America,2
161054,Acacio,20/01/1959,Brazil,South America,2
53853,Carlo Mattrel,14/04/1937,Italy,Europe,2
49220,Wolfgang Fahrian,31/05/1941,Germany FR,Europe,2
170700,Lionel Charbonnier,25/10/1966,France,Europe,2
51288,Roland Irusta,27/03/1938,Argentina,South America,2
57212,Ruben Ruiz Diaz,11/11/1969,Paraguay,South America,2
153940,Roberto Bonano,24/01/1970,Argentina,South America,2
183238,Lama,01/02/1981,Angola,Africa,2
59948,Bert Williams,31/01/1920,England,Europe,2
55252,Sverre Nordby,13/03/1910,Norway,Europe,2
230740,Henk Timmer,03/12/1971,Netherlands,Europe,2
69679,Anker Kihle,19/04/1917,Norway,Europe,2
162685,Joao Ricardo,07/01/1970,Angola,Africa,2
58543,Ratko Svilar,06/05/1950,Yugoslavia,Europe,2
69333,Olaf Heredia,19/10/1957,Mexico,North America,2
197753,Scott Carson,03/09/1985,England,Europe,2
63820,Velloso,25/09/1908,Brazil,South America,2
46403,Lamine Ben Aziza,10/11/1952,Tunisia,Africa,2
174519,Thabet El Batal,16/09/1953,Egypt,Africa,2
55022,Adolfo Nef,18/01/1946,Chile,South America,2
51024,Abdelfettah Houdani,30/07/1956,Morocco,Africa,2
253515,Mario,01/06/1985,Angola,Africa,2
54443,Joel,01/05/1904,Brazil,South America,2
52755,Pablo Larios,31/07/1960,Mexico,North America,2
48606,Ted Ditchburn,24/10/1921,England,Europe,2
69852,Hugo Gatti,19/08/1944,Argentina,South America,2
47035,Lorenzo Buffon,19/12/1929,Italy,Europe,2
69800,Leonid Shmuts,08/10/1948,Soviet Union,Asia,2
174932,Adalbert Pullock,06/04/1907,Romania,Europe,2
180664,Ze Carlos,07/02/1962,Brazil,South America,2
57610,Sadok Sassi,15/11/1945,Tunisia,Africa,2
58950,Erik Thorstvedt,28/10/1962,Norway,Europe,1
50635,David Harvey,07/02/1948,Scotland,Europe,1
196633,Diego Benaglio,08/09/1983,Switzerland,Europe,1
47989,Joe Corrigan,18/11/1948,England,Europe,1
47831,Ray Clemence,05/08/1948,England,Europe,1
47113,Ola By Rise,14/11/1960,Norway,Europe,1
69586,Thomson Allan,05/10/1946,Scotland,Europe,1
69587,Jim Stewart,09/03/1954,Scotland,Europe,1
69346,Paulo Vitor,07/06/1957,Brazil,South America,1
181176,Simon Tchobang,31/08/1951,Cameroon,Africa,1
157843,Pascal Zuberbuehler,08/01/1971,Switzerland,Europe,0
230774,Fabio Coltorti,03/12/1980,Switzerland,Europe,0
